id,kind,sha,created,license,params,base_model,tier,relation,parent,decision_contract_evidence,note
espetro/kev-4b-mistralrs,model,1c77d6ee3d96e7ed15d0ad71b152e900a36b7e8f,2026-09-23T13:09:23.000Z,apache-2.0,,Qwen/Qwen3.5-4B-Base,T2,other,jaredpalmer/kev-4b,none found,name/base_model references kev-4b
JohnP1/kev-gemma4-e2b,model,2836114d5381c56cd331def372e177787dd16ca5,2026-09-23T16:18:53.000Z,apache-2.0,,google/gemma-4-E2B,T1,,,tags:   - decision-model   - calibration   - lora   - multiple-choi,"own decision head/recipe evidence in card (LoRA/head/calibration trained), no lineage to a known T1 base_model"
luispoveda93/minicpm4-pcap-kev-v2,model,897191bca1855e4e2a116f31564c344972d00cfd,2026-09-23T16:52:12.000Z,,,,X,,,none found,no decision-contract evidence found in card
espetro/kev-9b-mistralrs,model,2e578c5b4b7ae4085df91cb88f13c5155a524d79,2026-09-23T22:25:47.000Z,apache-2.0,,Qwen/Qwen3.5-9B-Base,T2,other,jaredpalmer/kev-9b,none found,name/base_model references kev-9b
espetro/kev-0.8b-gguf,model,0fb7f5b2a1e49a500be5c8b19aff505cb1a8a542,2026-09-23T22:27:02.000Z,apache-2.0,,,T2,format_conversion,jaredpalmer/kev-0.8b,"_0)  Kev-0.8B is a Jev-style ""System One"" decision model: a Qwen3.5-0.",name/base_model references kev-0.8b
espetro/kev-4b-gguf,model,7952213cc7e6d516aabd8eba39140f37fc354b7d,2026-09-23T22:27:17.000Z,apache-2.0,,,T2,format_conversion,jaredpalmer/kev-4b,"_0)  Kev-0.8B is a Jev-style ""System One"" decision model: a Qwen3.5-4B",name/base_model references kev-4b
espetro/kev-9b-gguf,model,d21f5133eecdef816c79bf4e3f666d059a7c1b9b,2026-09-23T22:27:42.000Z,apache-2.0,,,T2,format_conversion,jaredpalmer/kev-9b,"_0)  Kev-0.8B is a Jev-style ""System One"" decision model: a Qwen3.5-9B",name/base_model references kev-9b
RoderickQiu/kev-4b-mlx-8bit,model,f56017669221a6baab2b380c0b0c06ef826d0897,2026-09-23T22:56:13.000Z,apache-2.0,4205751296,jaredpalmer/kev-4b,T2,format_conversion,jaredpalmer/kev-4b,".pt` | Kev's pointer head and calibration (temperature), unchanged f",format_conversion of base_model jaredpalmer/kev-4b (chained by name pattern + base_model field)
kevinhillie/tmp-zero-shot-transfer,model,444b9fca83c2e020f6a946c38a0b8ca0c5f55d69,2026-09-24T02:01:53.000Z,mit,16576,,X,,,none found,no decision-contract evidence found in card
ayushcluster00/kev-minicpm5-2b,model,b5afdc29e9150e8fa7c1196b8225c03f36b1b68a,2026-09-24T05:30:35.000Z,apache-2.0,,,X,,,none found,empty or missing card
Terom/kev-0.5b,model,f1d0340ea405b971365054a5a709b4accde6ece5,2026-09-24T08:03:57.000Z,apache-2.0,,Qwen/Qwen2.5-0.5B,T2,other,jaredpalmer/kev-0.5b,tags:   - decision-model   - calibration   - lora   - multiple-choi,name/base_model references kev-0.5b
AIMultiple/kev-9b-browser-ft,model,8a3162f0759c258f2a3166fe48e325d4a8ef686e,2026-09-24T10:41:52.000Z,apache-2.0,,jaredpalmer/kev-9b,T2,other,jaredpalmer/kev-9b,wser-agent decisions for the [decision models benchmark](https://aimultipl,name/base_model references kev-9b
CongenitalAndya/nimble-9b-4bit,model,eab0b465134742c6b87b45edbde2877479d91eea,2026-09-24T02:40:27.000Z,apache-2.0,,,X,,,none found,empty or missing card
TokenRhythm/NeoHorse-Jev-4B-GGUF,model,b1bc36970f69cef2bfea75aec8f820fd3d20b040,2026-09-24T06:38:06.000Z,apache-2.0,,TokenRhythm/NeoHorse-Jev-4B,T2,format_conversion,TokenRhythm/NeoHorse-Jev-4B,"se-Jev-4B), a **4B structured decision model** from TokenRhythm, built on",format_conversion of base_model TokenRhythm/NeoHorse-Jev-4B (chained by name pattern + base_model field)
lokinfey/Qwen3_5_0.8B_jev,model,19409b2d7d18b46a7c22598aa3ac934f493f77d0,2026-09-23T07:50:15.000Z,apache-2.0,,Qwen/Qwen3.5-0.8B,T2,format_conversion,Qwen/Qwen3.5-0.8B,decisions ---  # Qwen3.5-0.8B Typed Decisions - ONNX Runtime GenAI  This r,format_conversion of base_model Qwen/Qwen3.5-0.8B (chained by name pattern + base_model field)
LayanAlqabbani/DummyLegalDatasets,dataset,c1159ccbc173fddf817fb8343fb713fe7f5df4b5,2026-09-18T16:35:11.000Z,,,,X,,,none found,empty or missing card
cjdd3b/extra-laya-bench-ft-data,dataset,c4a95a1b28dbfa36f677b6fedcaae0f5a435e8db,2026-09-20T20:03:03.000Z,,,,X,,,none found,empty or missing card
syvai/danish-dynaword-laya,dataset,44f704a716022d4e8819d0b993cb874f8db11112,2026-09-21T09:31:04.000Z,other,,,X,,,none found,empty or missing card
annelo/laya-marker-corpus,dataset,b1c88d458364936fc987ac239092330a8d1c2a95,2026-09-22T08:19:26.000Z,other,,,D,,,Training corpus for a typed-decision head: the model is never asked to,dataset with typed-decision evidence in card
pranaysuyash/laya-formatting-fragility,dataset,8e2e05382cdf3e264040f4fe6e7ede6e80c798f8,2026-09-22T15:41:13.000Z,apache-2.0,,,D,,,ty — a perturbation suite for typed decision models  Small decision models,dataset with typed-decision evidence in card
gdelatournelle/laya-onnx-bench,dataset,9f50ff717bedaffa7bd5df81f4673689613369d4,2026-09-23T08:17:12.000Z,apache-2.0,,,D,,,tags:   - decision-model   - calibration   - onnx   - laya pretty_n,dataset with typed-decision evidence in card
dnagpt/laya-bio,dataset,0307d5910b0a37f54caecd444241db6b56331701,2026-09-23T14:33:52.000Z,other,,,D,,,ection_dev.parquet   - split: calibration     path: data/eligible/*/,dataset with typed-decision evidence in card
AhmetSemih/turkish-mmlu-laya,dataset,cc5a2fbf1b348bb031379e54c2e818d8dfd2b178,2026-09-23T14:49:01.000Z,other,,,X,,,none found,dataset card has no typed-decision evidence
dnagpt/laya-bio-historical-corpora,dataset,bd70a7d157741f8d19ad150adfa350a9b02ba417,2026-09-23T16:11:28.000Z,other,,,X,,,none found,dataset card has no typed-decision evidence
jaredpalmer/kev-suites,dataset,a88f56db5341397299137cb68775c2ea6e3f68cb,2026-09-19T13:30:17.000Z,,,,X,,,none found,empty or missing card
kevuN007/dmian-dataset,dataset,6bd2e13b29762d806acd55cd37a44c7fb19f2f11,2026-09-16T08:16:31.000Z,apache-2.0,,,X,,,none found,dataset card has no typed-decision evidence
kevinson7515/Cog-Research,dataset,9d267a170c30a07462a22224f75d29fe6a3f2135,2026-09-18T02:27:04.000Z,,,,X,,,none found,empty or missing card
cjdd3b/extra-kev08-curriculum-data,dataset,519480ea59a1f5a4ddeefb954c9d582a26493d44,2026-09-21T18:03:22.000Z,,,,X,,,none found,empty or missing card
luispoveda93/minicpm4-pcap-kev-workbench,dataset,f5d0143b331d1069e86d5c01c5b6f9ffb23ad0e8,2026-09-22T23:07:26.000Z,,,,X,,,none found,empty or missing card
Kevinu0628/MRBench,dataset,263794c2660bfdcca14dde86bc6471e4191b1f54,2026-09-23T04:24:51.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
shaw276/kevscope-cve-kev-epss-daily,dataset,c66b1c5e2025ab331c344ec4e3e22b848e12c4cd,2026-09-24T01:01:55.000Z,other,,,X,,,none found,dataset card has no typed-decision evidence
TuringCorp/poe-decider-recorded-cases,dataset,2eefbfed4f212c3f9d2f9f7e9e53a6573b808838,2026-09-22T13:59:15.000Z,cc-by-4.0,,,D,,,- llm-as-a-judge - confidence-calibration - evaluation ---  # Decide,dataset with typed-decision evidence in card
SamuelChien821/typed-decision-bench,dataset,79ec2b9bf193d69ceaaaf86ad9d0b79623adb101,2026-09-20T19:52:30.000Z,other,,,D,,,DATA_LICENSES.md pretty_name: Typed Decision Bench v0.3 language: - en tas,dataset with typed-decision evidence in card
canbingol/mmlu_typed_decision,dataset,b3926ed8143c957804d8d39266764c48ce2d3657,2026-09-23T19:49:49.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
limberc/this-that-spatial-bench,dataset,423c49f4ad2b8d200b38e845fdf046ba6b37d46b,2026-09-19T23:54:13.000Z,mit,,,D,,,en tags: - decision-making - calibration - spatial-reasoning - synt,dataset with typed-decision evidence in card
limberc/this-that-complex-decisions,dataset,b77207bd24ad096ee83b1e1b026d2f130259d616,2026-09-22T17:01:49.000Z,mit,,,X,,,none found,dataset card has no typed-decision evidence
wfzyx/von-1.0,model,5df8185a4f2327ad0a7cd117cc4f701ac557b9ae,2026-09-19T15:19:01.000Z,apache-2.0,394781696,answerdotai/ModernBERT-large,T1,,,"own ModernBERT-large + Option-Marker decision head, own RLCD-style training recipe; see cards/wfzyx__von-1.0.yaml","not in sweep hits; added per brief (named T1, found via HF search for 'Von')"
IAMIbrahim/von-1.0-mlx,model,de6a0fcc25024c322283813ee22384918a23023b,2026-09-21T23:57:27.000Z,apache-2.0,,wfzyx/von-1.0,T2,format_conversion,wfzyx/von-1.0,MLX port of wfzyx/von-1.0,not in sweep hits; added per brief
llm-semantic-router/Decision-1.0-Sol-2B,model,0665a41108e8f0b33a9515c98311c45947b99399,2026-09-21T13:36:48.000Z,apache-2.0,,Qwen/Qwen3.5-2B,T1,,,"own candidate-head decision recipe on Qwen3.5-2B, Choice/Noul/Score primitives; see cards/llm-semantic-router__Decision-1.0-Sol-2B.yaml","not in sweep hits; added per brief (named T1, found via HF search for 'Decision-1.0-Sol-2B')"
llm-semantic-router/Decision-1.0-Lux-9B,model,bd45a30aee8c84032791c245c70f86dee5389cc8,2026-09-22T05:18:15.000Z,apache-2.0,,Qwen/Qwen3.5-9B,T1,,,"same Decision-1.0 family recipe as Sol-2B, on a 9B base","not in sweep hits; added per brief; sibling of Sol-2B, not separately carded"
llm-semantic-router/Decision-1.0-Nox-4B,model,0bb833504965c0eabdb9630b7bbd385cb2fe5cd4,2026-09-21T13:34:35.000Z,apache-2.0,,Qwen/Qwen3.5-4B,T1,,,"same Decision-1.0 family recipe as Sol-2B, on a 4B base","not in sweep hits; added per brief; sibling of Sol-2B, not separately carded"
llm-semantic-router/Decision-1.0-Kai-0.6B,model,,,,,,T1,,,"same Decision-1.0 family recipe as Sol-2B, on a 0.6B base","not in sweep hits; added per brief; sibling of Sol-2B, not separately carded"
llm-semantic-router/Decision-1.0-Lex-0.6B,model,,,,,,T1,,,"same Decision-1.0 family recipe as Sol-2B, on a 0.6B base","not in sweep hits; added per brief; sibling of Sol-2B, not separately carded"
llm-semantic-router/Decision-1.0-Eos-0.8B,model,,,,,,T1,,,"same Decision-1.0 family recipe as Sol-2B, on a 0.8B base","not in sweep hits; added per brief; sibling of Sol-2B, not separately carded"
cowWhySo/OpenDecision-Qwen3.5-4B-StateFirst,model,20974648aa087369645494e898351253248627a0,2026-09-20T03:46:10.000Z,,,Qwen/Qwen3.5-4B-Base,X,,,"none found -- card explicitly states 'not a merged or independently retrained 4B checkpoint', a reference/bundle repo with no own weights","not in sweep hits; searched per brief for 'OpenDecision' named in arXiv 2609.24574's replication package; only HF hit found, and it does not resolve to independent weights; card also says 'Do not describe this as a reproduction of TypeSafe RLCD or Jev internals'"
